type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-01-20 12:34:14,60.50510910,22.23208904,10,52.834,,14.400,2,28,40,,
T,2022-01-20 12:34:15,60.50524320,22.23208808,10,52.987,,14.550,360,28,40,,
T,2022-01-20 12:34:16,60.50537802,22.23209193,10,53.312,,14.460,2,28,40,,
T,2022-01-20 12:34:17,60.50550830,22.23211121,10,53.554,,14.260,2,28,40,,
T,2022-01-20 12:34:18,60.50563027,22.23211397,10,53.327,,14.270,1,28,40,,
T,2022-01-20 12:34:19,60.50575727,22.23212344,10,53.298,,14.580,1,28,40,,
T,2022-01-20 12:34:20,60.50588966,22.23213150,10,52.703,,14.570,1,28,40,,
T,2022-01-20 12:34:21,60.50602071,22.23212903,10,52.291,,15.000,2,28,40,,
T,2022-01-20 12:34:22,60.50615519,22.23213975,10,52.046,,14.960,2,28,40,,
T,2022-01-20 12:34:23,60.50628327,22.23213903,10,51.510,,14.750,360,28,40,,
T,2022-01-20 12:34:24,60.50641764,22.23213069,10,51.782,,14.460,358,28,40,,
T,2022-01-20 12:34:25,60.50654052,22.23211747,10,51.179,,14.480,356,28,39,,
T,2022-01-20 12:34:26,60.50667574,22.23209288,10,50.815,,14.580,354,27,40,,
T,2022-01-20 12:34:27,60.50680782,22.23206635,10,49.966,,14.720,353,27,40,,
T,2022-01-20 12:34:28,60.50693909,22.23202242,10,50.179,,14.870,353,27,40,,
T,2022-01-20 12:34:29,60.50706785,22.23198581,10,49.833,,14.730,352,27,40,,
T,2022-01-20 12:34:30,60.50719774,22.23194228,10,49.433,,14.630,349,27,40,,
T,2022-01-20 12:34:31,60.50731929,22.23189210,10,49.250,,14.170,346,27,40,,
T,2022-01-20 12:34:32,60.50743910,22.23183922,10,48.712,,13.800,344,28,40,,
T,2022-01-20 12:34:33,60.50756759,22.23177187,10,48.533,,14.300,342,28,40,,
T,2022-01-20 12:34:34,60.50769257,22.23168992,10,48.820,,14.580,341,28,40,,
T,2022-01-20 12:34:35,60.50782017,22.23160135,10,48.685,,14.740,340,28,40,,
T,2022-01-20 12:34:36,60.50794701,22.23150870,10,48.695,,14.980,339,26,40,,
T,2022-01-20 12:34:37,60.50807028,22.23141567,10,48.744,,14.650,338,26,40,,
T,2022-01-20 12:34:38,60.50819478,22.23131297,10,48.782,,14.750,337,24,40,,
T,2022-01-20 12:34:39,60.50832195,22.23120407,10,48.616,,14.970,336,25,40,,
T,2022-01-20 12:34:40,60.50844272,22.23110095,10,48.945,,15.130,335,27,40,,
T,2022-01-20 12:34:41,60.50856411,22.23099064,10,49.201,,15.140,335,27,40,,
T,2022-01-20 12:34:42,60.50869065,22.23086659,10,49.855,,15.290,334,26,40,,
T,2022-01-20 12:34:43,60.50881506,22.23074871,10,49.721,,15.380,335,27,40,,
T,2022-01-20 12:34:44,60.50894451,22.23062711,10,49.321,,15.570,335,26,40,,
T,2022-01-20 12:34:45,60.50907368,22.23051747,10,49.636,,15.390,336,27,40,,
T,2022-01-20 12:34:46,60.50919863,22.23041054,10,49.572,,15.070,336,25,40,,
T,2022-01-20 12:34:47,60.50932033,22.23029976,10,50.257,,14.810,336,25,40,,
T,2022-01-20 12:34:48,60.50943324,22.23019518,10,51.166,,14.560,336,26,40,,
T,2022-01-20 12:34:49,60.50955818,22.23006929,10,50.447,,14.560,336,27,40,,
T,2022-01-20 12:34:50,60.50967137,22.22995680,10,50.076,,14.230,336,27,39,,
T,2022-01-20 12:34:51,60.50978403,22.22985028,10,49.869,,13.850,336,27,40,,
T,2022-01-20 12:34:52,60.50989073,22.22974930,11,49.210,,13.620,335,28,40,,
T,2022-01-20 12:34:53,60.51000969,22.22963238,10,48.599,,13.790,335,28,40,,
T,2022-01-20 12:34:54,60.51011542,22.22953014,10,48.044,,13.700,336,27,40,,
T,2022-01-20 12:34:55,60.51023015,22.22942102,10,48.234,,14.220,337,27,40,,
T,2022-01-20 12:34:56,60.51035076,22.22931304,10,49.956,,14.300,336,27,40,,
T,2022-01-20 12:34:57,60.51046919,22.22919355,10,49.317,,14.620,335,27,40,,
T,2022-01-20 12:34:58,60.51058218,22.22908405,10,50.065,,14.520,335,27,40,,
T,2022-01-20 12:34:59,60.51070761,22.22896983,10,50.220,,15.040,334,27,40,,
T,2022-01-20 12:35:00,60.51082553,22.22884397,10,50.554,,15.240,335,27,40,,
T,2022-01-20 12:35:01,60.51095002,22.22873269,10,50.599,,15.010,337,27,40,,
T,2022-01-20 12:35:02,60.51108009,22.22861596,10,50.133,,14.960,337,27,40,,
T,2022-01-20 12:35:03,60.51119768,22.22851639,10,49.900,,14.750,336,27,40,,
T,2022-01-20 12:35:04,60.51131004,22.22841579,10,50.505,,14.600,336,27,40,,
T,2022-01-20 12:35:05,60.51142011,22.22831613,10,49.897,,14.310,336,27,40,,
T,2022-01-20 12:35:06,60.51153895,22.22821145,10,50.296,,14.410,335,27,40,,
T,2022-01-20 12:35:07,60.51165063,22.22810704,10,50.265,,14.130,334,26,40,,
T,2022-01-20 12:35:08,60.51176727,22.22799792,10,50.287,,14.110,335,26,40,,
T,2022-01-20 12:35:09,60.51187767,22.22790090,10,50.547,,14.030,336,27,40,,
T,2022-01-20 12:35:10,60.51199086,22.22778334,10,50.333,,14.100,335,27,40,,
T,2022-01-20 12:35:11,60.51210839,22.22767639,10,50.380,,14.070,335,26,40,,
T,2022-01-20 12:35:12,60.51222296,22.22757011,10,50.566,,14.460,335,26,40,,
T,2022-01-20 12:35:13,60.51234291,22.22745366,10,50.307,,14.680,336,26,40,,
T,2022-01-20 12:35:14,60.51245649,22.22734961,10,50.615,,14.480,336,26,40,,
T,2022-01-20 12:35:15,60.51257628,22.22723007,10,51.761,,14.730,335,25,40,,
T,2022-01-20 12:35:16,60.51270435,22.22710175,10,52.082,,15.040,335,25,40,,
T,2022-01-20 12:35:17,60.51282841,22.22697883,10,51.884,,14.990,335,27,40,,
T,2022-01-20 12:35:18,60.51295547,22.22686086,10,53.158,,14.830,335,27,40,,
T,2022-01-20 12:35:19,60.51307203,22.22674172,10,52.913,,14.390,335,27,40,,
T,2022-01-20 12:35:20,60.51318161,22.22664127,10,53.085,,13.680,334,27,40,,
T,2022-01-20 12:35:21,60.51328789,22.22653827,10,53.430,,13.450,335,27,40,,
T,2022-01-20 12:35:22,60.51339792,22.22644064,10,53.468,,13.420,335,27,40,,
T,2022-01-20 12:35:23,60.51350506,22.22633833,10,53.232,,13.090,336,26,40,,
T,2022-01-20 12:35:24,60.51361426,22.22624217,10,53.396,,13.080,337,26,40,,
T,2022-01-20 12:35:25,60.51372524,22.22615249,10,53.360,,13.160,338,26,40,,
T,2022-01-20 12:35:26,60.51383801,22.22606477,10,53.371,,13.470,338,26,40,,
T,2022-01-20 12:35:27,60.51395200,22.22597230,10,53.953,,13.500,338,26,40,,
T,2022-01-20 12:35:28,60.51406611,22.22588186,10,54.240,,13.510,340,27,40,,
T,2022-01-20 12:35:29,60.51417771,22.22579299,10,53.825,,13.310,342,27,40,,
T,2022-01-20 12:35:30,60.51428934,22.22572126,10,53.993,,13.010,345,28,40,,
T,2022-01-20 12:35:31,60.51439896,22.22566143,10,53.872,,12.720,342,28,40,,
T,2022-01-20 12:35:32,60.51450643,22.22558228,10,53.844,,12.760,338,28,40,,
T,2022-01-20 12:35:33,60.51461165,22.22549427,11,53.392,,12.830,338,28,40,,
T,2022-01-20 12:35:34,60.51473813,22.22538915,11,52.375,,13.760,342,28,40,,
T,2022-01-20 12:35:35,60.51484358,22.22534838,11,51.763,,13.330,346,28,39,,
T,2022-01-20 12:35:36,60.51494276,22.22531022,11,51.460,,13.480,346,27,40,,
T,2022-01-20 12:35:37,60.51505847,22.22525079,10,52.077,,13.930,346,27,40,,
T,2022-01-20 12:35:38,60.51517987,22.22517530,10,52.317,,14.190,353,27,40,,
T,2022-01-20 12:35:39,60.51530489,22.22510871,10,52.910,,14.350,346,26,40,,
T,2022-01-20 12:35:40,60.51542595,22.22499556,10,53.185,,13.710,341,25,40,,
T,2022-01-20 12:35:41,60.51556729,22.22493746,10,53.489,,15.100,345,26,40,,
T,2022-01-20 12:35:42,60.51570791,22.22486686,10,53.477,,15.700,348,27,40,,
T,2022-01-20 12:35:43,60.51584144,22.22478937,10,53.240,,15.580,357,28,40,,
T,2022-01-20 12:35:44,60.51597789,22.22472604,10,53.958,,15.560,349,28,40,,
T,2022-01-20 12:35:45,60.51610872,22.22465800,10,53.788,,15.280,349,28,40,,
T,2022-01-20 12:35:46,60.51623773,22.22458113,10,54.426,,14.990,347,28,40,,
T,2022-01-20 12:35:47,60.51636194,22.22451014,10,54.852,,14.460,345,28,39,,
T,2022-01-20 12:35:48,60.51648453,22.22444381,10,55.103,,14.070,345,28,40,,
T,2022-01-20 12:35:49,60.51659650,22.22437989,10,55.018,,13.310,345,28,40,,
T,2022-01-20 12:35:50,60.51670986,22.22432560,10,54.923,,12.860,345,27,40,,
T,2022-01-20 12:35:51,60.51682540,22.22427253,10,54.875,,13.120,345,27,40,,
T,2022-01-20 12:35:52,60.51693867,22.22421425,10,54.501,,12.970,345,27,40,,
T,2022-01-20 12:35:53,60.51705986,22.22416420,10,54.988,,13.480,345,27,40,,
T,2022-01-20 12:35:54,60.51718211,22.22410563,10,54.986,,13.770,346,27,40,,
T,2022-01-20 12:35:55,60.51730073,22.22404395,10,54.854,,14.160,346,27,40,,
T,2022-01-20 12:35:56,60.51742520,22.22397671,10,55.188,,14.360,347,26,40,,
T,2022-01-20 12:35:57,60.51755695,22.22390950,10,54.448,,14.490,346,27,40,,
T,2022-01-20 12:35:58,60.51768400,22.22384131,10,54.494,,14.760,348,28,40,,
T,2022-01-20 12:35:59,60.51781569,22.22377606,10,54.688,,14.900,349,28,40,,
T,2022-01-20 12:36:00,60.51794397,22.22370468,10,54.849,,14.840,348,28,40,,
T,2022-01-20 12:36:01,60.51807270,22.22363640,10,54.930,,14.610,355,28,40,,
T,2022-01-20 12:36:02,60.51820011,22.22357300,10,54.744,,14.410,356,28,40,,
T,2022-01-20 12:36:03,60.51832366,22.22350888,10,54.444,,14.370,348,27,40,,
T,2022-01-20 12:42:46,60.55841493,22.25116483,4,41.267,,18.800,91,25,43,,
T,2022-01-20 12:42:47,60.55843727,22.25149941,4,40.713,,17.990,92,25,43,,
T,2022-01-20 12:42:48,60.55842622,22.25181013,4,40.708,,16.670,93,25,43,,
T,2022-01-20 12:42:49,60.55841779,22.25210556,4,40.463,,15.480,94,25,43,,
T,2022-01-20 12:42:50,60.55840949,22.25238003,4,41.823,,14.290,95,18,43,,
T,2022-01-20 12:42:51,60.55841281,22.25263943,4,41.457,,12.980,96,18,43,,
T,2022-01-20 12:42:52,60.55840148,22.25284778,4,43.105,,11.690,98,29,43,,
T,2022-01-20 12:42:53,60.55838678,22.25306220,4,43.431,,11.180,102,29,43,,
T,2022-01-20 12:42:54,60.55836118,22.25326161,4,43.452,,11.180,110,29,43,,
T,2022-01-20 12:42:55,60.55832356,22.25346402,4,43.691,,12.040,112,29,43,,
T,2022-01-20 12:42:56,60.55825785,22.25362172,4,43.399,,11.360,122,29,43,,
