Label,RMS,RMS_filt,Spectral_centroid,Spectral_centroid_filt,Zero-Cross,Zero-Cross_filt,Spectral_slope,Spectral_slope_filt,Spectral_spread,Spectral_spread_filt,STD,STD_filt
Dry gravel,2145.5534755976796,2017.1924862117216,4622,4908,1122.5210836525887,1181.1584392370144,-3.9009206044349065e-08,-3.7608883907958434e-08,980.1305665850774,972.497150509308,2145.551051592315,2017.192186412136
Dry gravel,2077.428919673005,1937.2222718688674,4693,5053,1065.380227246108,1125.3390160498452,-4.0373790195882054e-08,-3.894191083508525e-08,913.9179761572968,904.1173210695505,2077.428843108201,1937.2220204827436
Dry gravel,2079.953114723964,1955.5810734530924,5318,5572,1204.2522886333759,1265.2886273364084,-3.7057378332683414e-08,-3.5599765939385236e-08,993.3912555851241,983.9099889798852,2079.949342868244,1955.581067388975
Dry gravel,2288.681032635525,2136.6193836945577,5355,5661,1223.5685425192926,1286.6954381918556,-3.6596085737903184e-08,-3.508854863069794e-08,996.1293830000398,979.1916058285692,2288.6809765081084,2136.6193418844477
Dry gravel,2546.5644710409547,2333.95360002694,5113,5543,1139.7208266988584,1212.980727263932,-3.859845796937416e-08,-3.684893397654432e-08,949.3118315392113,936.0312786833855,2546.5617187674047,2333.953532610397
Dry gravel,2306.019112748315,2149.3555612564382,5237,5567,1276.6839933339606,1338.8513406906131,-3.532763253398855e-08,-3.3843010456533775e-08,1042.7907921807682,1023.6162518274122,2306.0182842799218,2149.354528169147
Dry gravel,2130.4141682887453,1955.1468527470422,5047,5409,1160.6485054531265,1229.9617581625248,-3.809868284256647e-08,-3.644340897922763e-08,999.1844997668084,991.0009247653494,2130.4141025145677,1955.1464512092261
Dry gravel,2106.261189318108,1920.1831136109759,4215,4505,1061.3933548969483,1137.0256763889047,-4.046900092886701e-08,-3.866282101239192e-08,969.1068783887579,961.4967700954712,2106.26092267488,1920.182983048742
Dry gravel,2382.6909721770767,2167.4787175673423,4392,4715,1042.344034317032,1112.449536549086,-4.0923918873671846e-08,-3.9249725252900836e-08,940.4950152135395,933.7574255895856,2382.6875924585943,2167.4776832004045
Dry gravel,2693.7476104542375,2586.038566827915,5149,5403,1174.1513409122006,1219.4093800088417,-3.7776220835047104e-08,-3.669541094236e-08,989.2338180103974,980.5058235065994,2693.7471961930664,2586.0379872630824
Dry gravel,2421.2573334077774,2288.756830374774,5341,5670,1215.1917069095323,1273.4813290709055,-3.679613344162958e-08,-3.540411554756045e-08,991.9087020304612,979.2676898971716,2421.2571519042103,2288.7568247197664
Dry gravel,2794.6424220305216,2503.6542849058633,5560,6128,1202.4343659614653,1282.6153746460147,-3.710079225089904e-08,-3.518598486813016e-08,973.2608264808811,952.8039308281817,2794.6342855481007,2503.653356199078
Dry gravel,2933.1034695563785,2695.6999895169984,6149,6632,1293.4124864122034,1365.8311039501637,-3.492813840720802e-08,-3.319870514381329e-08,1000.9933196904634,979.2377397260215,2933.093513963382,2695.699036242676
Dry gravel,2935.648577448742,2645.8982993614754,5910,6474,1241.2039148189665,1324.0990652008354,-3.617493437511421e-08,-3.4195310414889253e-08,984.8237063382894,973.6987064668317,2935.6484977839305,2645.898257881983
Dry gravel,2934.2514861677646,2801.406869296958,6003,6288,1280.6099819129067,1332.779896953245,-3.5233875769899844e-08,-3.39880029614063e-08,1001.1144573420577,985.1657614050171,2934.250943449551,2801.406301466785
Dry gravel,2574.2582855538526,2368.8777061606297,5812,6252,1284.012180579581,1359.5855983477466,-3.515262766350317e-08,-3.334785443031928e-08,1015.9676695151687,998.944429442585,2574.2571908281416,2368.8775892945355
Dry gravel,2788.8458107779757,2618.359837493879,5878,6335,1329.1705057721247,1394.2980127865878,-3.407419904442268e-08,-3.25188852201323e-08,1028.673601220911,1009.9248432297093,2788.84572919856,2618.3598374494823
Dry gravel,2832.986927533762,2693.1641976215155,5877,6307,1312.458074736445,1361.538923976322,-3.447330959262037e-08,-3.330120694613431e-08,1011.6714636955637,984.8897375182986,2832.977315567607,2693.1632056233157
Dry gravel,2387.7467277346905,2207.854704782612,5664,6099,1256.7339552266353,1322.874559818599,-3.580406056702463e-08,-3.422455289991923e-08,1008.906099535213,989.0794465216579,2387.7450186928504,2207.853476940906
Dry gravel,2741.3906083481133,2627.898807314883,6023,6353,1335.6373859403375,1385.3612108104674,-3.391976309889482e-08,-3.2732305513577887e-08,1024.1638439122962,1007.3136384310446,2741.389997386824,2627.89867801283
Dry gravel,3304.442464288366,3019.1329448556285,5912,6354,1264.270622866364,1336.4025192010488,-3.5624076963989595e-08,-3.3901490906508515e-08,1012.7941395156212,994.1971829946093,3304.4424438924275,3019.13225470669
Dry gravel,3633.924891063656,3431.314336857597,5857,6222,1257.938141682211,1315.4767362179293,-3.577530331947692e-08,-3.440122076029393e-08,984.1649246307373,970.3125300165437,3633.924565477696,3431.3133646692463
Dry gravel,2811.151584612161,2548.721640844575,5838,6377,1251.8051871558703,1331.6186504685031,-3.5921764767117506e-08,-3.401573475698581e-08,993.7696976885545,973.9264230020544,2811.1392372212526,2548.7213233007387
Dry gravel,2382.005525072867,2150.179904763184,5527,6002,1207.712303422089,1286.5940527114499,-3.6974749516076927e-08,-3.5090969823316627e-08,995.3971075780861,976.6601057007808,2382.00266992826,2150.1795977713314
Dry gravel,2305.032732549603,2086.9158289076845,5270,5758,1174.2900411710189,1251.1059678962408,-3.777290852601116e-08,-3.5938462863368456e-08,983.0840451674213,967.5147119470545,2305.0304382188056,2086.915816843792
Dry gravel,2226.120780239645,2061.8076278761746,5073,5376,1160.6598586395153,1227.7978244161209,-3.80984117164548e-08,-3.649508600825751e-08,981.0710766151341,968.5483331766417,2226.1205223338848,2061.807100998851
Dry gravel,1695.7573241374307,1590.4496476577015,5118,5460,1198.8194781840966,1261.0952617660205,-3.71871195984536e-08,-3.5699907949127425e-08,992.7994321164742,981.8893033648296,1695.7550045975574,1590.4495165141345
Dry gravel,1266.8401009994293,1217.7461887435095,5313,5584,1289.7269187733264,1330.7938722801393,-3.501615366469098e-08,-3.403543133339629e-08,1042.7329888054605,1027.2089121498452,1266.8374448060654,1217.7451120979222
Dry gravel,1399.5910250302247,1363.5974045588869,6505,6890,1311.7266855931396,1350.0554658736442,-3.4490775939754877e-08,-3.3575444084273006e-08,1025.0271669013196,1012.3105486112723,1399.5906859991392,1363.5968737558974
Dry gravel,388.8318479860721,289.7291268198642,5069,6563,1448.4232578990739,1615.966988358506,-3.1226317059218975e-08,-2.722519538111044e-08,1198.4359285108337,1163.0394890218859,388.8253584383785,289.7289434474641
Dry gravel,985.6660934049459,964.8686287552204,7206,7806,1439.0568849814456,1479.383804886878,-3.144999596157604e-08,-3.0486946416227394e-08,958.9331786797331,942.260782927864,985.6619181851615,964.8686287269552
Dry gravel,754.0642274884931,750.1243930519832,6500,6623,1412.3769863876475,1431.8280847485398,-3.208714018858266e-08,-3.162262736496715e-08,994.2104449780334,988.2776045114699,754.06405399434,750.1243146587359
Dry gravel,352.7353639490644,321.5624422361423,6104,6668,1584.0599790017407,1672.3079876417773,-2.7987168547584e-08,-2.5879712664565717e-08,1174.0998377872504,1146.3491134515941,352.73510400251536,321.56238529731104
Dry gravel,763.8476557138662,714.606349773083,6249,6810,1404.953653978657,1473.463084030989,-3.22644172263087e-08,-3.06283394991053e-08,1113.6875085271727,1100.3228116960458,763.8472517453569,714.6063187116089
Dry gravel,1245.6396267861055,1112.8059433567205,4871,5353,1183.5926987057585,1266.6539766248002,-3.755075121445913e-08,-3.55671599527512e-08,1080.9381645840188,1073.4789042664452,1245.6391540073002,1112.805937469862
Dry gravel,1756.5538517579848,1606.8104890419816,5750,6196,1329.5018284969424,1403.0358298961194,-3.4066286706950646e-08,-3.231021689598538e-08,1075.2500808329316,1058.0322145233877,1756.553851207579,1606.8104890030502
Dry gravel,2354.197439983621,2006.2256229928953,4765,5402,1121.273659130547,1216.0669988165496,-3.903899586270429e-08,-3.677523054413388e-08,1019.9137290542074,1001.8073777343611,2354.1948501053207,2006.2254862366476
Dry gravel,2490.3414125852482,2215.929518423957,4681,5168,1119.0802555929877,1201.9147671488188,-3.9091376661549484e-08,-3.7113200820694505e-08,989.56642149955,979.195588991288,2490.339719402673,2215.9293373609325
Dry gravel,2852.654063194927,2673.7484231728945,4067,4386,1079.894785993156,1132.7700740204552,-4.002716716503666e-08,-3.876444930276794e-08,987.7036057802279,969.1559714210662,2852.652781146533,2673.7469051054254
Dry gravel,3029.9063205107373,2806.2322334013033,4374,4656,1027.321913102176,1090.609475832932,-4.128266303365393e-08,-3.9771289026985294e-08,923.8365045453446,920.3160239119625,3029.9061417024354,2806.2319089312427
Dry gravel,3625.6350550962256,3391.531230474577,5395,5794,1225.7925943164307,1290.9941278848005,-3.6542973026168983e-08,-3.498589136939226e-08,1005.3234411545557,991.5059752206334,3625.634880635416,3391.531220791084
Dry gravel,5277.998412987104,5055.559727228115,5936,6229,1261.604239747339,1312.9469875494524,-3.568775301602936e-08,-3.446163383698652e-08,979.5212323782375,966.8728764212095,5277.998379384361,5055.559727188916
Dry gravel,7906.417010840421,7240.575351430048,6373,6973,1275.4088854929978,1346.3261498945076,-3.535808345931063e-08,-3.3664504098441975e-08,964.1396153820688,936.7169274128364,7906.41696645405,7240.575348038875
Dry gravel,8064.692403266734,7427.165057696077,6296,6911,1255.9026024787156,1323.1333303252698,-3.582391415087842e-08,-3.421837318623459e-08,956.7047185766323,935.3295572710068,8064.691014476386,7427.163622434562
Dry gravel,6619.949179243997,6048.461731933156,4134,4606,1055.3522607361224,1120.5797124077487,-4.061326865371767e-08,-3.9055568045193155e-08,962.419988700709,954.3439218448098,6619.949174599151,6048.460771709853
Dry gravel,6508.769382694266,5798.301668143417,4514,5031,1075.0278041976492,1155.54663574315,-4.014339584345729e-08,-3.822052089308317e-08,982.5508668286674,976.7039352905883,6508.76937624339,5798.301542895244
Dry gravel,7401.954249852337,7003.707058521593,4619,4967,1113.8702735220415,1168.1093283795685,-3.9215796549715145e-08,-3.792051049158886e-08,969.35389138327,961.4466254691946,7401.951385221721,7003.706469915079
Dry gravel,5674.150571884301,5311.947357100346,5299,5708,1204.8193825175738,1265.3236083287154,-3.704383553029166e-08,-3.559893055625118e-08,988.1880446466419,971.7682827242985,5674.148191786106,5311.947212587807
Dry gravel,4702.39957682575,4182.602563408303,5121,5557,1106.8805221019234,1186.0652484744,-3.938271921435282e-08,-3.749170410805659e-08,941.8269598752388,927.1497832414335,4702.3990803558845,4182.602352173749
Dry gravel,4389.274323625706,3750.820611830183,4655,5288,1049.5655399741818,1136.7374912628557,-4.0751461672473264e-08,-3.8669703178331414e-08,915.3776944441872,896.920699415292,4389.270421227867,3750.818073188645
Dry gravel,4443.701587930527,4108.650870089506,4883,5295,1159.371460930149,1224.1541001640417,-3.812918001790562e-08,-3.658210200136011e-08,981.8225222715461,963.6952678137126,4443.70120586174,4108.650369003978
Dry gravel,4740.236814112264,4490.914293420565,4661,4938,1137.0110724460035,1188.1428545400797,-3.8663169770011e-08,-3.7442088675445864e-08,990.0734451916175,974.2495274798126,4740.236693879141,4490.914261176212
Dry gravel,4187.634593247278,3905.054246736717,4390,4624,1020.7029864191926,1079.8738373983733,-4.144073001094086e-08,-4.002766743966037e-08,884.4506463740069,882.2951190624193,4187.6343714448085,3905.053241363683
Dry gravel,4313.03860456544,4008.968935717091,4896,5220,1086.8603784056554,1149.655465970697,-3.9860821443080395e-08,-3.836120826480006e-08,905.6841841807583,898.1228571453393,4313.03775345761,4008.9678817024655
Dry gravel,4438.399077541281,4133.775143868852,5268,5635,1123.0603466894622,1184.825477516172,-3.899632787205864e-08,-3.7521311151204386e-08,913.9988140182799,904.0065271436323,4438.398864986282,4133.773785529472
Dry gravel,4703.498409226148,4267.8381245366645,5724,6329,1158.8508492247215,1229.3964402980705,-3.8141612776653146e-08,-3.645690936838742e-08,915.5552238386734,897.486813056719,4703.498385642595,4267.83713681565
Dry gravel,5511.247373635084,5159.798719012228,5621,5984,1188.7826042605013,1246.898204656981,-3.742681077475735e-08,-3.6038948704687525e-08,948.6261960974487,926.2528468399295,5511.247328796076,5159.798717063289
Dry gravel,5720.653945758602,5386.17078119554,5134,5457,1106.6518399041158,1164.6123561363083,-3.9388180387364406e-08,-3.800402189134035e-08,904.328492595952,896.1860972635225,5720.653314747816,5386.1707669149855
Dry gravel,5349.072867272912,5074.790046260684,5587,5935,1192.1185020883918,1247.6656529877582,-3.734714600258995e-08,-3.602062122597685e-08,949.5924937695268,940.5070854245712,5349.071649729152,5074.789610619672
Dry gravel,3420.2102509120455,3151.632960534498,4904,5312,1147.629706597911,1214.3179582333526,-3.840958554348939e-08,-3.681699948513891e-08,988.4743323831004,977.8275363135448,3420.2102441462157,3151.6326177843084
Dry gravel,3678.767707142054,3505.4862083962767,5920,6259,1330.8843577657015,1384.3258161561816,-3.4033270444195345e-08,-3.275703183419459e-08,1043.21230006354,1027.448852960026,3678.7593803367813,3505.486200952658
Dry gravel,3892.5708849174293,3735.529532324451,5868,6034,1252.9754269419313,1299.2044797838564,-3.5893818201980425e-08,-3.478981947294987e-08,997.7701990877548,983.9539429330899,3892.5595960889664,3735.528564007579
Dry gravel,4375.486751384944,4159.018932472854,5662,6002,1234.97253969883,1290.1425755411053,-3.632374621074205e-08,-3.5006227340980444e-08,988.8237551930514,976.4189627296033,4375.486225541442,4159.0187023330955
Dry gravel,5778.509148295293,5462.186391077344,6774,7145,1346.1501988532173,1408.2157696175993,-3.366870599560436e-08,-3.2186514450933725e-08,965.2619906578859,952.520640041424,5778.504778157966,5462.186174506276
Dry gravel,10912.468752215083,9961.59900458289,6735,7428,1297.9308142165007,1371.7106839052033,-3.482023595525114e-08,-3.3058294549207486e-08,947.757552336137,925.1836417629391,10912.468208625927,9961.598977184269
Dry gravel,12355.211506574751,10983.344300683788,6385,7021,1261.7211440221863,1343.4954880635125,-3.568496121816816e-08,-3.373210330006133e-08,963.2715389513045,936.844819167886,12355.211116500775,10983.341219653736
Dry gravel,12545.221114075386,11304.388666441058,6456,7044,1275.300883174014,1358.482957411265,-3.5360662669040474e-08,-3.3374186663354976e-08,955.6297284938627,936.8193367621429,12545.219594178485,11304.386472906464
Dry gravel,12437.496378946364,10997.322424818314,5364,6000,1190.5420480719436,1272.7712659205267,-3.7384793393646926e-08,-3.542107260740396e-08,987.8682918970535,974.1801611788158,12437.496300520374,10997.322362338686
Dry gravel,11336.562839752542,10090.07974027672,4553,5040,1134.6465826160354,1212.9482290983283,-3.871963629066449e-08,-3.684971006714788e-08,1020.0581727040095,1011.6745765578869,11336.546971514812,10090.079343359763
Dry gravel,12275.296786471143,11296.628596892595,5883,6385,1192.0835719080997,1258.178921571995,-3.7347980172279273e-08,-3.576955324077192e-08,926.6559492892911,905.7043291735082,12275.295897884136,11296.628508616599
Dry gravel,11276.893675922365,10472.102867940117,6434,6992,1258.5729074141263,1322.0608265106648,-3.576014444171095e-08,-3.4243985712890785e-08,925.914668792373,903.6525054283203,11276.891918867388,10472.101583841208
Dry gravel,10446.715218850619,9448.664768456922,6279,6905,1255.7563443908236,1332.039362214194,-3.582740694887485e-08,-3.400568771505052e-08,958.763530799453,936.9902571047185,10446.698981355506,9448.66475939712
Dry gravel,6882.238442468429,6277.355910706877,5722,6323,1236.360252347861,1312.9245224881568,-3.629060616337772e-08,-3.4462170326436184e-08,1015.1512545206496,1002.9046125602711,6882.234405916534,6277.3554358415
Dry gravel,2898.3212204039223,2679.7510123972643,5531,5916,1226.9111818918673,1295.5108086102289,-3.6516259970510804e-08,-3.487802825142269e-08,1024.2431854797808,1009.0683746723478,2898.3208645732193,2679.7507665058915
Dry gravel,637.8967961982374,564.5563741455911,6297,7094,1399.7044782721387,1481.9715722217647,-3.238977309998991e-08,-3.042514779235093e-08,1160.467506250048,1143.9730057142792,637.8967934117632,564.5563060355161
Dry gravel,1926.757484773397,1861.0024552495795,5575,5832,1291.3551170226126,1331.5569961209367,-3.4977270566567225e-08,-3.401720712808511e-08,1046.0276607868193,1029.4043163608867,1926.7569522534957,1861.0023655323675
Dry gravel,3154.4846149873088,3000.627702113458,4505,4883,1180.9147867006811,1221.8207928936667,-3.761470258850457e-08,-3.663782384947455e-08,1001.1122387384952,977.4567209549077,3154.4846038580085,3000.626212766629
Dry gravel,3600.498159983377,3296.8917088242665,5337,5705,1177.1388670142483,1240.5907781707135,-3.7704875548547645e-08,-3.6189576727461494e-08,985.2450574012469,960.2183720392339,3600.497629275761,3296.8914710719637
Dry gravel,3974.6461729474954,3735.2954092260866,5168,5627,1176.2366199773771,1234.126732077308,-3.7726422163084255e-08,-3.6343944992282256e-08,982.5262431747536,970.473878469019,3974.645460511524,3735.2953088343866
Dry gravel,3702.0706985735374,3353.2553638013,4990,5481,1077.3977303752777,1153.2012706151331,-4.008679949706566e-08,-3.827653069560492e-08,924.0094529658368,915.9866397104532,3702.0638245147006,3353.255303154174
Dry gravel,4713.147222540837,4237.466237500041,4544,5093,1086.7469768264234,1164.4104413555842,-3.986352959286165e-08,-3.800884383009073e-08,945.8433300752757,938.5678960171775,4713.144836821073,4237.466145816952
Dry gravel,4164.942165446146,3895.990783224616,5643,6015,1159.5311319432901,1218.0364700795737,-3.812536690505268e-08,-3.672819748510333e-08,894.8152041062722,874.3102334980636,4164.93766043266,3895.9898458557213
