type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-18 13:20:37,60.41511971,22.43122300,10,33.662,,16.450,229,21,44,,
T,2022-02-18 13:20:38,60.41503250,22.43099750,10,34.010,,15.950,231,22,44,,
T,2022-02-18 13:20:39,60.41493887,22.43077620,10,33.926,,15.800,231,23,44,,
T,2022-02-18 13:20:40,60.41484240,22.43054906,10,33.814,,16.180,230,25,44,,
T,2022-02-18 13:20:41,60.41474795,22.43032036,10,33.277,,16.330,230,25,44,,
T,2022-02-18 13:20:42,60.41464636,22.43008054,10,33.161,,17.040,229,23,44,,
T,2022-02-18 13:20:43,60.41454620,22.42984337,10,34.634,,16.670,229,23,44,,
T,2022-02-18 13:20:44,60.41445141,22.42961459,10,34.705,,16.430,229,23,44,,
T,2022-02-18 13:20:45,60.41436179,22.42939395,10,34.036,,16.320,230,26,44,,
T,2022-02-18 13:20:46,60.41426610,22.42916814,10,34.043,,16.150,230,25,44,,
T,2022-02-18 13:20:47,60.41417343,22.42894458,11,33.633,,16.440,230,27,44,,
T,2022-02-18 13:20:48,60.41407462,22.42870388,10,33.711,,16.450,230,28,44,,
T,2022-02-18 13:20:49,60.41397972,22.42847539,10,32.996,,16.470,231,28,44,,
T,2022-02-18 13:20:50,60.41388851,22.42822570,10,33.291,,16.620,234,27,44,,
T,2022-02-18 13:20:51,60.41379772,22.42800174,10,32.792,,15.670,231,27,44,,
T,2022-02-18 13:20:52,60.41371162,22.42776861,10,32.783,,16.170,234,27,44,,
T,2022-02-18 13:20:53,60.41362968,22.42753406,10,32.363,,15.830,237,26,44,,
T,2022-02-18 13:20:54,60.41355452,22.42728863,10,32.500,,16.320,238,24,44,,
T,2022-02-18 13:20:55,60.41347546,22.42703680,10,33.258,,16.370,240,23,44,,
T,2022-02-18 13:20:56,60.41339256,22.42677582,11,33.201,,17.220,241,22,44,,
T,2022-02-18 13:20:57,60.41332299,22.42651423,10,32.784,,16.600,243,23,44,,
T,2022-02-18 13:20:58,60.41325941,22.42623718,10,33.812,,16.560,247,23,44,,
T,2022-02-18 13:20:59,60.41319833,22.42595863,10,34.385,,16.750,248,22,44,,
T,2022-02-18 13:21:00,60.41314062,22.42568122,10,34.928,,16.890,248,24,44,,
T,2022-02-18 13:21:01,60.41308678,22.42540073,10,34.852,,16.170,251,24,44,,
T,2022-02-18 13:21:03,60.41299457,22.42484861,10,34.770,,16.150,252,25,44,,
T,2022-02-18 13:21:04,60.41294894,22.42457667,10,34.843,,15.920,252,23,44,,
T,2022-02-18 13:21:05,60.41291457,22.42429750,10,33.641,,15.540,253,23,44,,
T,2022-02-18 13:21:06,60.41286663,22.42401415,10,33.196,,16.310,251,23,44,,
T,2022-02-18 13:21:07,60.41282118,22.42375221,10,33.073,,15.670,252,22,44,,
T,2022-02-18 13:21:08,60.41277283,22.42345940,10,32.293,,16.540,251,23,44,,
T,2022-02-18 13:21:09,60.41272521,22.42317515,10,32.779,,16.210,253,23,44,,
T,2022-02-18 13:21:10,60.41267878,22.42288670,10,32.647,,16.420,252,24,44,,
T,2022-02-18 13:21:11,60.41263835,22.42263299,10,33.080,,14.630,251,25,44,,
T,2022-02-18 13:21:12,60.41259519,22.42238411,10,33.522,,13.810,251,25,44,,
T,2022-02-18 13:21:13,60.41256003,22.42215628,10,33.684,,12.850,252,26,44,,
T,2022-02-18 13:21:14,60.41253018,22.42193915,10,33.685,,12.300,254,26,44,,
T,2022-02-18 13:21:15,60.41250281,22.42172744,10,33.064,,11.440,254,26,44,,
T,2022-02-18 13:21:16,60.41247788,22.42152023,10,32.473,,11.350,254,25,44,,
T,2022-02-18 13:21:17,60.41244804,22.42132022,10,32.364,,10.880,253,23,44,,
T,2022-02-18 13:21:18,60.41241196,22.42112900,10,33.102,,10.880,252,24,44,,
T,2022-02-18 13:21:19,60.41238312,22.42094622,10,33.601,,10.400,253,24,44,,
T,2022-02-18 13:21:20,60.41236362,22.42078428,10,32.998,,10.160,254,24,44,,
T,2022-02-18 13:21:21,60.41233577,22.42061914,10,33.229,,9.840,253,24,44,,
T,2022-02-18 13:21:22,60.41230512,22.42044116,10,34.192,,10.100,253,25,44,,
T,2022-02-18 13:21:23,60.41228383,22.42027592,10,33.769,,9.320,255,25,44,,
T,2022-02-18 13:21:24,60.41225709,22.42009644,10,33.278,,9.890,253,26,44,,
T,2022-02-18 13:21:25,60.41223052,22.41991667,10,34.218,,9.870,253,26,44,,
T,2022-02-18 13:21:26,60.41219809,22.41973391,10,33.837,,10.250,253,26,44,,
T,2022-02-18 13:21:27,60.41217452,22.41955842,11,33.366,,9.990,253,26,44,,
T,2022-02-18 13:21:28,60.41216719,22.41940222,11,33.350,,9.320,256,26,44,,
T,2022-02-18 13:21:29,60.41214405,22.41924216,11,33.218,,9.570,255,26,44,,
T,2022-02-18 13:21:30,60.41213064,22.41910352,11,33.513,,8.820,255,26,44,,
T,2022-02-18 13:21:31,60.41208960,22.41889271,11,34.226,,10.540,253,25,44,,
T,2022-02-18 13:21:32,60.41206327,22.41870655,11,35.090,,10.470,254,25,44,,
T,2022-02-18 13:21:33,60.41204285,22.41852584,11,34.283,,10.090,255,27,44,,
T,2022-02-18 13:21:34,60.41200922,22.41834018,11,35.343,,10.120,258,26,44,,
T,2022-02-18 13:21:35,60.41198932,22.41814105,11,35.036,,10.120,258,26,44,,
T,2022-02-18 13:21:36,60.41197281,22.41796601,10,34.096,,9.950,260,26,44,,
T,2022-02-18 13:21:37,60.41194307,22.41778353,10,33.105,,10.050,259,26,44,,
T,2022-02-18 13:21:38,60.41192681,22.41761333,10,32.855,,10.190,258,28,44,,
T,2022-02-18 13:21:39,60.41191417,22.41744678,10,32.312,,9.900,258,28,44,,
T,2022-02-18 13:21:40,60.41188992,22.41726295,10,32.147,,10.060,259,27,44,,
T,2022-02-18 13:21:41,60.41187534,22.41709087,10,32.400,,10.420,258,27,44,,
T,2022-02-18 13:21:42,60.41185739,22.41690793,10,32.625,,10.130,257,27,44,,
T,2022-02-18 13:21:43,60.41184150,22.41672460,10,32.276,,10.270,258,27,44,,
T,2022-02-18 13:21:44,60.41181959,22.41655072,10,31.866,,9.880,258,25,44,,
T,2022-02-18 13:21:45,60.41178869,22.41635569,10,31.405,,10.040,258,25,44,,
T,2022-02-18 13:21:46,60.41177156,22.41618188,10,30.714,,10.080,259,25,44,,
T,2022-02-18 13:21:47,60.41175430,22.41600758,10,30.636,,9.860,258,25,44,,
T,2022-02-18 13:21:48,60.41174185,22.41582986,10,30.486,,9.870,260,24,43,,
T,2022-02-18 13:21:49,60.41172486,22.41566300,10,31.173,,9.860,257,24,44,,
T,2022-02-18 13:21:50,60.41170635,22.41548648,10,31.339,,9.670,259,23,44,,
T,2022-02-18 13:21:51,60.41167915,22.41530254,10,32.358,,10.100,256,24,44,,
T,2022-02-18 13:21:52,60.41166259,22.41513286,10,32.177,,9.990,260,23,43,,
T,2022-02-18 13:21:53,60.41164612,22.41497004,10,32.611,,9.460,256,24,44,,
T,2022-02-18 13:21:54,60.41163260,22.41479688,10,32.367,,9.310,261,24,44,,
T,2022-02-18 13:21:55,60.41161454,22.41461456,10,32.418,,10.410,258,23,44,,
T,2022-02-18 13:21:56,60.41158930,22.41441907,10,32.788,,10.520,259,23,44,,
T,2022-02-18 13:21:57,60.41156952,22.41423145,10,33.340,,10.420,259,23,44,,
T,2022-02-18 13:21:58,60.41155358,22.41407275,10,34.321,,9.850,259,22,44,,
T,2022-02-18 13:21:59,60.41154185,22.41390079,10,33.780,,9.630,258,21,44,,
T,2022-02-18 13:22:00,60.41152436,22.41370664,10,33.149,,10.160,259,21,44,,
T,2022-02-18 13:22:01,60.41150350,22.41351921,10,33.242,,10.150,258,19,44,,
T,2022-02-18 13:22:02,60.41149005,22.41335468,10,33.772,,9.880,259,20,44,,
T,2022-02-18 13:22:03,60.41147971,22.41318367,10,33.823,,9.910,258,23,44,,
T,2022-02-18 13:22:04,60.41144632,22.41300357,10,35.076,,10.400,257,23,44,,
T,2022-02-18 13:22:05,60.41143190,22.41282539,10,35.640,,10.030,259,23,44,,
T,2022-02-18 13:22:07,60.41138224,22.41245678,10,35.698,,10.000,258,24,44,,
T,2022-02-18 13:22:08,60.41136307,22.41227052,10,35.836,,10.080,258,23,44,,
T,2022-02-18 13:22:09,60.41134677,22.41209190,10,36.049,,10.070,259,22,44,,
T,2022-02-18 13:22:10,60.41133061,22.41190753,10,35.499,,10.050,258,22,44,,
T,2022-02-18 13:22:11,60.41131756,22.41173327,10,35.229,,9.980,259,23,44,,
T,2022-02-18 13:22:13,60.41128108,22.41138047,10,34.425,,10.070,257,23,44,,
T,2022-02-18 13:22:14,60.41126632,22.41119574,10,33.870,,10.090,259,25,44,,
T,2022-02-18 13:22:15,60.41124726,22.41101385,10,34.567,,10.220,258,25,44,,
T,2022-02-18 13:22:16,60.41123109,22.41083724,10,34.776,,10.280,258,25,44,,
T,2022-02-18 13:22:17,60.41120970,22.41065156,10,34.102,,9.960,258,25,44,,
T,2022-02-18 13:22:18,60.41118354,22.41046921,10,34.321,,10.510,257,25,44,,
T,2022-02-18 13:22:19,60.41116359,22.41027534,10,34.642,,11.440,258,25,44,,
T,2022-02-18 13:22:20,60.41113888,22.41006381,10,34.983,,12.220,257,24,44,,
T,2022-02-18 13:22:21,60.41111302,22.40983932,10,35.301,,12.820,260,24,44,,
T,2022-02-18 13:22:22,60.41109473,22.40959615,10,35.060,,14.090,258,24,44,,
T,2022-02-18 13:22:23,60.41106403,22.40934388,10,35.133,,14.090,258,24,43,,
T,2022-02-18 13:22:24,60.41103783,22.40908033,10,34.848,,15.130,258,25,45,,
T,2022-02-18 13:22:25,60.41101527,22.40881813,10,34.377,,15.200,258,25,45,,
T,2022-02-18 13:22:26,60.41099229,22.40855319,10,33.936,,14.890,258,25,45,,
T,2022-02-18 13:22:27,60.41096377,22.40828765,10,33.750,,15.080,259,25,45,,
T,2022-02-18 13:22:28,60.41094197,22.40801952,10,33.049,,15.540,258,25,45,,
T,2022-02-18 13:22:29,60.41090967,22.40774186,10,33.197,,15.910,258,24,45,,
T,2022-02-18 13:22:30,60.41088440,22.40746034,10,32.594,,15.750,258,24,45,,
T,2022-02-18 13:22:31,60.41085801,22.40718350,10,32.096,,15.550,259,25,45,,
T,2022-02-18 13:22:32,60.41082679,22.40690322,10,32.305,,15.700,258,24,44,,
T,2022-02-18 13:22:33,60.41080224,22.40662355,10,31.820,,15.490,259,24,45,,
T,2022-02-18 13:22:34,60.41077517,22.40634137,10,31.751,,15.810,258,25,45,,
T,2022-02-18 13:22:35,60.41074409,22.40605967,10,31.121,,15.380,259,25,45,,
T,2022-02-18 13:22:36,60.41070675,22.40577928,10,30.720,,16.080,257,25,45,,
T,2022-02-18 13:22:37,60.41067924,22.40550476,10,30.716,,15.660,259,24,45,,
T,2022-02-18 13:22:38,60.41065459,22.40523900,10,30.982,,15.350,258,23,45,,
T,2022-02-18 13:22:39,60.41061438,22.40494033,10,31.570,,16.210,256,24,45,,
T,2022-02-18 13:22:40,60.41057803,22.40466450,10,31.886,,15.700,258,24,45,,
T,2022-02-18 13:22:41,60.41055123,22.40439163,10,31.810,,15.210,259,23,45,,
T,2022-02-18 13:22:42,60.41051532,22.40409959,10,32.507,,16.000,257,24,45,,
T,2022-02-18 13:22:43,60.41048787,22.40382646,10,31.752,,15.550,257,25,45,,
T,2022-02-18 13:22:44,60.41046697,22.40356321,10,31.712,,15.390,259,25,45,,
T,2022-02-18 13:22:45,60.41043779,22.40328300,10,33.141,,14.980,259,27,45,,
T,2022-02-18 13:22:46,60.41040575,22.40300135,10,33.035,,15.910,258,26,45,,
T,2022-02-18 13:22:47,60.41038612,22.40272855,10,33.031,,15.770,258,26,45,,
T,2022-02-18 13:22:48,60.41036462,22.40245221,10,33.633,,15.590,259,27,45,,
T,2022-02-18 13:22:49,60.41034403,22.40217932,10,33.045,,15.360,260,26,45,,
T,2022-02-18 13:22:50,60.41031698,22.40189508,10,33.297,,15.640,259,24,45,,
T,2022-02-18 13:22:51,60.41028926,22.40160832,10,33.249,,15.750,260,23,45,,
T,2022-02-18 13:22:52,60.41026427,22.40131492,10,33.197,,15.940,260,23,45,,
T,2022-02-18 13:22:53,60.41023859,22.40103310,10,33.016,,15.550,260,23,45,,
T,2022-02-18 13:22:54,60.41021402,22.40076900,10,33.697,,14.910,259,23,45,,
T,2022-02-18 13:22:55,60.41018474,22.40047576,10,33.232,,16.090,260,23,45,,
T,2022-02-18 13:22:56,60.41015996,22.40020136,10,33.748,,15.310,258,24,45,,
T,2022-02-18 13:22:57,60.41013074,22.39992278,10,33.391,,16.080,258,23,45,,
T,2022-02-18 13:22:58,60.41011061,22.39964195,10,32.947,,15.460,260,22,45,,
T,2022-02-18 13:22:59,60.41007717,22.39936138,10,33.205,,15.950,259,22,45,,
T,2022-02-18 13:23:00,60.41005700,22.39908150,10,32.781,,15.580,259,22,45,,
T,2022-02-18 13:23:01,60.41003155,22.39881011,10,33.498,,15.780,259,22,44,,
T,2022-02-18 13:23:02,60.41000091,22.39853001,10,32.867,,15.490,260,22,45,,
T,2022-02-18 13:23:03,60.40997036,22.39824961,10,33.754,,15.590,259,22,45,,
T,2022-02-18 13:23:04,60.40994174,22.39797137,10,33.726,,15.920,259,22,45,,
T,2022-02-18 13:23:05,60.40992507,22.39768664,10,33.146,,16.030,262,22,45,,
T,2022-02-18 13:23:06,60.40989756,22.39738428,10,32.753,,16.660,260,22,45,,
T,2022-02-18 13:23:07,60.40987526,22.39709314,10,32.567,,16.750,260,22,45,,
T,2022-02-18 13:23:08,60.40985015,22.39680295,10,32.608,,16.730,260,22,45,,
T,2022-02-18 13:23:09,60.40982236,22.39650887,10,32.919,,16.760,259,23,45,,
T,2022-02-18 13:23:10,60.40980526,22.39621876,10,32.964,,16.350,262,23,45,,
T,2022-02-18 13:23:12,60.40975601,22.39561893,10,33.830,,17.030,260,20,45,,
T,2022-02-18 13:23:13,60.40973482,22.39531577,10,33.126,,16.890,262,20,45,,
T,2022-02-18 13:23:14,60.40971557,22.39502081,10,33.598,,16.610,263,20,45,,
T,2022-02-18 13:23:15,60.40969935,22.39471494,10,33.633,,16.870,263,20,45,,
T,2022-02-18 13:23:16,60.40968349,22.39440811,10,33.089,,16.830,265,20,45,,
T,2022-02-18 13:23:17,60.40967178,22.39410266,10,32.163,,16.380,266,21,45,,
T,2022-02-18 13:23:18,60.40965735,22.39379959,10,31.585,,16.600,266,21,45,,
T,2022-02-18 13:23:19,60.40964819,22.39349334,10,31.155,,16.960,267,22,45,,
T,2022-02-18 13:23:20,60.40963858,22.39319706,10,31.298,,16.900,267,22,45,,
T,2022-02-18 13:23:21,60.40962669,22.39289301,10,31.789,,16.810,268,23,45,,
T,2022-02-18 13:23:22,60.40962397,22.39258688,10,31.053,,16.560,269,22,45,,
T,2022-02-18 13:23:23,60.40962568,22.39228651,10,29.813,,16.660,270,21,45,,
T,2022-02-18 13:23:24,60.40962116,22.39198008,10,29.440,,16.680,268,23,45,,
T,2022-02-18 13:23:25,60.40961241,22.39166911,10,29.724,,16.730,268,22,45,,
T,2022-02-18 13:23:26,60.40961322,22.39135772,10,29.759,,16.760,268,22,45,,
T,2022-02-18 13:23:27,60.40960960,22.39105155,10,29.675,,16.630,268,21,45,,
T,2022-02-18 13:23:28,60.40960393,22.39075546,10,29.551,,16.620,269,22,45,,
T,2022-02-18 13:23:29,60.40959598,22.39044032,10,29.338,,16.710,268,24,45,,
T,2022-02-18 13:23:30,60.40958123,22.39013959,11,29.358,,16.390,269,22,45,,
T,2022-02-18 13:23:31,60.40958095,22.38983486,10,29.213,,16.470,269,22,45,,
T,2022-02-18 13:23:32,60.40957131,22.38954033,10,29.244,,16.060,269,23,45,,
T,2022-02-18 13:23:33,60.40956669,22.38925281,10,30.786,,15.820,268,24,44,,
T,2022-02-18 13:23:34,60.40956800,22.38897338,11,30.257,,15.030,269,24,45,,
T,2022-02-18 13:23:35,60.40956771,22.38870004,10,30.114,,14.980,267,22,45,,
T,2022-02-18 13:23:36,60.40956013,22.38841433,10,30.251,,14.780,270,24,45,,
T,2022-02-18 13:23:37,60.40956539,22.38815329,10,30.377,,14.420,272,24,45,,
T,2022-02-18 13:23:38,60.40956610,22.38790240,10,30.839,,13.500,271,24,45,,
T,2022-02-18 13:23:39,60.40955777,22.38764369,10,30.489,,14.160,266,23,45,,
T,2022-02-18 13:23:40,60.40955484,22.38739086,10,30.521,,13.600,267,24,45,,
T,2022-02-18 13:23:41,60.40954659,22.38715083,10,30.795,,12.840,268,25,45,,
T,2022-02-18 13:23:42,60.40955683,22.38694080,10,31.042,,11.980,271,21,45,,
T,2022-02-18 13:23:43,60.40956818,22.38672996,10,30.748,,11.920,270,21,45,,
T,2022-02-18 13:23:44,60.40957063,22.38652697,10,31.350,,11.720,269,21,45,,
T,2022-02-18 13:23:45,60.40956804,22.38633112,10,31.040,,10.600,271,22,45,,
T,2022-02-18 13:23:46,60.40956813,22.38613363,10,31.716,,10.070,270,21,45,,
T,2022-02-18 13:23:47,60.40956552,22.38595206,10,31.895,,10.030,267,20,45,,
T,2022-02-18 13:23:48,60.40955853,22.38579275,10,32.066,,8.680,265,21,45,,
T,2022-02-18 13:23:49,60.40955539,22.38567512,10,31.957,,6.080,268,22,45,,
T,2022-02-18 13:23:50,60.40955181,22.38556908,10,31.935,,4.890,267,25,45,,
T,2022-02-18 13:23:51,60.40955138,22.38548011,10,31.497,,3.720,270,24,45,,
T,2022-02-18 13:23:52,60.40955480,22.38543359,10,31.347,,2.330,266,24,45,,
T,2022-02-18 13:23:53,60.40954887,22.38539762,10,31.246,,1.020,263,24,45,,
T,2022-02-18 13:23:54,60.40954665,22.38536811,10,30.780,,1.110,276,24,45,,
T,2022-02-18 13:23:55,60.40955040,22.38534636,10,30.336,,1.010,260,24,45,,
T,2022-02-18 13:23:56,60.40954817,22.38531334,10,30.124,,2.010,265,23,45,,
T,2022-02-18 13:23:57,60.40954752,22.38527782,10,30.017,,2.020,264,23,45,,
T,2022-02-18 13:23:58,60.40954675,22.38523360,10,30.693,,2.620,270,24,45,,
T,2022-02-18 13:23:59,60.40954590,22.38517252,10,30.220,,3.810,267,26,45,,
T,2022-02-18 13:24:00,60.40954642,22.38507685,10,29.802,,5.230,268,25,45,,
T,2022-02-18 13:24:01,60.40955281,22.38495634,10,30.450,,7.500,268,25,45,,
T,2022-02-18 13:24:02,60.40954714,22.38480397,10,30.413,,9.430,269,26,45,,
T,2022-02-18 13:24:03,60.40953957,22.38463144,10,30.491,,10.340,269,26,45,,
T,2022-02-18 13:24:04,60.40953376,22.38442419,10,30.066,,12.120,268,24,45,,
T,2022-02-18 13:24:06,60.40952481,22.38395847,10,29.698,,13.870,269,26,45,,
T,2022-02-18 13:24:07,60.40951912,22.38370107,10,29.683,,14.630,269,27,45,,
T,2022-02-18 13:24:08,60.40951245,22.38343865,10,30.092,,14.940,269,27,45,,
T,2022-02-18 13:24:09,60.40950898,22.38316689,10,30.021,,15.250,269,27,45,,
T,2022-02-18 13:24:10,60.40950568,22.38289448,10,29.895,,15.050,269,27,45,,
T,2022-02-18 13:24:12,60.40950264,22.38234068,10,30.926,,15.200,269,27,45,,
T,2022-02-18 13:24:13,60.40949905,22.38206601,10,30.772,,15.300,269,28,45,,
T,2022-02-18 13:24:14,60.40949405,22.38178533,10,30.855,,15.400,269,28,45,,
T,2022-02-18 13:24:15,60.40949377,22.38150143,10,30.292,,15.410,269,29,45,,
T,2022-02-18 13:24:16,60.40948998,22.38122117,10,30.442,,15.320,269,29,45,,
T,2022-02-18 13:24:17,60.40948768,22.38094817,10,30.523,,15.350,269,29,45,,
T,2022-02-18 13:24:18,60.40948343,22.38066803,10,30.732,,15.330,269,28,45,,
T,2022-02-18 13:24:19,60.40948188,22.38038629,10,31.056,,15.480,268,28,45,,
T,2022-02-18 13:24:20,60.40947634,22.38010884,10,31.066,,15.550,268,29,45,,
T,2022-02-18 13:24:21,60.40947163,22.37982481,10,31.767,,15.410,268,28,45,,
T,2022-02-18 13:24:22,60.40946875,22.37954286,10,31.670,,15.400,269,27,45,,
T,2022-02-18 13:24:23,60.40946586,22.37926565,10,31.386,,15.390,268,29,45,,
T,2022-02-18 13:24:24,60.40945919,22.37898161,10,32.203,,15.370,269,29,45,,
T,2022-02-18 13:24:25,60.40946085,22.37869942,10,31.965,,15.360,269,29,45,,
T,2022-02-18 13:24:26,60.40946094,22.37841969,10,32.353,,15.400,269,29,45,,
T,2022-02-18 13:24:27,60.40945799,22.37814516,10,32.935,,15.350,269,29,45,,
T,2022-02-18 13:24:28,60.40945438,22.37786313,10,33.210,,15.530,268,29,45,,
T,2022-02-18 13:24:29,60.40945518,22.37758226,10,33.542,,15.420,269,29,45,,
T,2022-02-18 13:24:30,60.40945447,22.37730576,10,33.435,,15.220,269,28,45,,
T,2022-02-18 13:24:31,60.40945409,22.37701968,10,33.626,,15.330,269,29,45,,
T,2022-02-18 13:24:32,60.40945565,22.37673537,10,33.402,,15.490,269,29,45,,
T,2022-02-18 13:24:33,60.40944941,22.37645596,10,33.221,,15.920,268,29,45,,
T,2022-02-18 13:24:34,60.40944782,22.37617404,10,32.811,,15.990,269,29,45,,
T,2022-02-18 13:24:35,60.40944474,22.37588845,10,33.015,,15.950,269,28,45,,
T,2022-02-18 13:24:36,60.40943946,22.37560002,10,32.436,,15.910,269,29,45,,
T,2022-02-18 13:24:37,60.40943362,22.37532076,10,32.013,,15.870,268,30,45,,
T,2022-02-18 13:24:38,60.40943392,22.37503169,10,31.961,,15.840,269,31,45,,
T,2022-02-18 13:24:39,60.40942710,22.37473792,10,32.153,,15.990,269,30,45,,
T,2022-02-18 13:24:40,60.40942126,22.37445023,10,32.175,,15.990,269,31,45,,
T,2022-02-18 13:24:41,60.40942706,22.37415331,10,32.038,,15.870,270,31,45,,
T,2022-02-18 13:24:42,60.40942700,22.37386670,10,32.281,,15.910,270,31,45,,
T,2022-02-18 13:24:43,60.40943056,22.37358396,10,31.682,,15.990,270,30,45,,
T,2022-02-18 13:24:44,60.40942875,22.37329494,10,31.296,,15.940,270,30,45,,
T,2022-02-18 13:24:45,60.40942770,22.37300209,10,31.652,,15.940,271,30,45,,
T,2022-02-18 13:24:46,60.40943047,22.37271447,10,30.669,,15.870,270,29,45,,
T,2022-02-18 13:24:47,60.40942728,22.37242635,10,30.851,,15.920,270,29,45,,
T,2022-02-18 13:24:48,60.40942523,22.37214136,10,30.796,,15.820,270,29,45,,
T,2022-02-18 13:24:49,60.40941821,22.37185659,10,31.229,,15.870,269,28,45,,
T,2022-02-18 13:24:50,60.40941533,22.37156377,10,31.223,,15.980,268,28,45,,
T,2022-02-18 13:24:51,60.40940346,22.37127841,10,31.871,,15.940,266,27,45,,
T,2022-02-18 13:24:52,60.40938946,22.37099064,10,32.232,,15.930,266,27,45,,
T,2022-02-18 13:24:54,60.40936938,22.37040628,10,31.880,,15.930,263,28,45,,
T,2022-02-18 13:24:55,60.40934969,22.37012359,10,31.896,,15.890,262,28,45,,
T,2022-02-18 13:24:56,60.40933222,22.36984209,10,31.748,,15.910,261,28,45,,
T,2022-02-18 13:24:57,60.40930768,22.36955898,10,31.509,,15.980,261,28,45,,
T,2022-02-18 13:24:58,60.40928356,22.36927668,10,31.162,,15.890,261,28,45,,
T,2022-02-18 13:24:59,60.40926459,22.36898525,10,31.194,,15.980,260,26,45,,
T,2022-02-18 13:25:00,60.40924353,22.36870124,10,31.091,,15.890,260,26,45,,
T,2022-02-18 13:25:01,60.40922118,22.36841912,10,31.122,,15.860,262,26,45,,
T,2022-02-18 13:25:02,60.40920225,22.36813134,10,31.141,,15.790,263,25,45,,
T,2022-02-18 13:25:03,60.40918956,22.36784686,10,31.323,,15.840,264,25,45,,
T,2022-02-18 13:25:04,60.40917159,22.36755667,10,31.467,,15.890,264,26,45,,
T,2022-02-18 13:25:05,60.40915565,22.36727069,10,31.872,,15.710,265,25,45,,
T,2022-02-18 13:25:06,60.40914182,22.36699034,10,31.771,,15.720,266,25,45,,
T,2022-02-18 13:25:07,60.40913039,22.36670454,10,32.330,,15.830,266,25,44,,
T,2022-02-18 13:25:08,60.40912015,22.36641875,10,32.426,,15.860,267,25,45,,
T,2022-02-18 13:25:09,60.40911518,22.36613257,10,32.635,,15.230,269,27,45,,
T,2022-02-18 13:25:10,60.40911097,22.36586986,10,33.017,,13.940,270,28,45,,
T,2022-02-18 13:25:11,60.40910864,22.36561696,10,33.322,,13.610,271,28,45,,
T,2022-02-18 13:25:12,60.40911490,22.36536082,10,33.339,,13.850,271,28,45,,
T,2022-02-18 13:25:13,60.40911650,22.36510609,10,34.083,,13.770,272,28,45,,
T,2022-02-18 13:25:14,60.40911816,22.36485192,10,34.305,,13.930,273,28,45,,
T,2022-02-18 13:25:15,60.40912579,22.36460791,10,34.574,,13.760,274,27,45,,
T,2022-02-18 13:25:17,60.40914472,22.36410953,10,34.208,,13.810,275,30,45,,
T,2022-02-18 13:25:18,60.40915936,22.36384828,10,34.289,,14.320,278,30,45,,
T,2022-02-18 13:25:19,60.40917428,22.36359534,10,34.558,,14.130,279,31,45,,
T,2022-02-18 13:25:20,60.40919779,22.36335927,10,34.965,,13.370,281,31,45,,
T,2022-02-18 13:25:21,60.40921533,22.36313062,10,35.696,,12.900,280,31,45,,
T,2022-02-18 13:25:22,60.40923701,22.36290410,10,36.179,,12.920,280,28,45,,
T,2022-02-18 13:25:23,60.40926180,22.36269162,10,36.355,,12.510,283,27,45,,
T,2022-02-18 13:25:24,60.40928458,22.36247317,10,36.027,,12.410,284,27,45,,
T,2022-02-18 13:25:25,60.40931278,22.36225281,10,35.979,,12.120,285,27,45,,
T,2022-02-18 13:25:26,60.40935496,22.36203637,10,35.352,,12.020,286,27,45,,
T,2022-02-18 13:25:27,60.40937607,22.36182310,10,35.825,,11.580,286,30,45,,
T,2022-02-18 13:25:28,60.40941056,22.36162548,10,35.833,,11.280,287,30,45,,
T,2022-02-18 13:25:29,60.40944979,22.36142304,10,35.316,,11.720,288,31,45,,
T,2022-02-18 13:25:30,60.40948332,22.36121377,10,35.941,,11.850,289,31,45,,
T,2022-02-18 13:25:31,60.40952319,22.36101508,10,35.303,,12.040,289,31,45,,
T,2022-02-18 13:25:32,60.40955982,22.36081351,10,34.993,,12.030,290,31,45,,
T,2022-02-18 13:25:33,60.40959805,22.36059925,10,35.528,,12.420,291,30,45,,
T,2022-02-18 13:25:35,60.40967819,22.36018347,10,34.829,,12.360,292,29,45,,
T,2022-02-18 13:25:36,60.40972060,22.35997671,10,34.610,,12.260,293,30,45,,
